2019-10-11 10:56:07 DEBUG logging:28 - Logging Provider: org.jboss.logging.Log4jLoggerProvider
2019-10-11 10:56:07 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2019-10-11 10:56:07 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
2019-10-11 10:56:07 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2019-10-11 10:56:07 INFO  Version:46 - HHH000412: Hibernate Core {5.4.5.Final}
2019-10-11 10:56:07 DEBUG Environment:199 - HHH000206: hibernate.properties not found
2019-10-11 10:56:08 DEBUG LocalXmlResourceResolver:57 - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD 3.0//EN] - [http://hibernate.sourceforge.net/hibernate-configuration-3.0.dtd]
2019-10-11 10:56:08 WARN  deprecation:91 - HHH90000012: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/hibernate-configuration. Use namespace http://www.hibernate.org/dtd/hibernate-configuration instead.  Support for obsolete DTD/XSD namespaces may be removed at any time.
2019-10-11 10:56:08 DEBUG LocalXmlResourceResolver:95 - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
2019-10-11 10:56:08 DEBUG JaxbCfgProcessor:116 - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
2019-10-11 10:56:08 DEBUG Configuration:722 - Building session factory using internal StandardServiceRegistryBuilder
2019-10-15 09:47:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@f36e987]
2019-10-15 09:47:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : description
2019-10-15 09:47:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : name
2019-10-15 09:47:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : price
2019-10-15 09:47:54 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:150 - Building LoadPlan...
2019-10-15 09:47:54 DEBUG LoadQueryJoinAndFetchProcessor:102 - processing queryspace <gen:0>
2019-10-15 09:47:54 DEBUG LoadPlanTreePrinter:55 - LoadPlan(entity=mate.academy.internetshop.model.Item)
    - Returns
       - EntityReturnImpl(entity=mate.academy.internetshop.model.Item, querySpaceUid=<gen:0>, path=mate.academy.internetshop.model.Item)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=mate.academy.internetshop.model.Item)
          - SQL table alias mapping - item0_
          - alias suffix - 0_
          - suffixed key columns - {item_id1_2_0_}

2019-10-15 09:47:54 DEBUG EntityLoader:137 - Static select for entity mate.academy.internetshop.model.Item [NONE]: select item0_.item_id as item_id1_2_0_, item0_.description as descript2_2_0_, item0_.name as name3_2_0_, item0_.price as price4_2_0_ from items item0_ where item0_.item_id=?
2019-10-15 09:47:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@582b80b0]
2019-10-15 09:47:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : description
2019-10-15 09:47:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : name
2019-10-15 09:47:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : price
2019-10-15 09:47:54 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:150 - Building LoadPlan...
2019-10-15 09:47:54 DEBUG LoadQueryJoinAndFetchProcessor:102 - processing queryspace <gen:0>
2019-10-15 09:47:54 DEBUG LoadPlanTreePrinter:55 - LoadPlan(entity=mate.academy.internetshop.model.Item)
    - Returns
       - EntityReturnImpl(entity=mate.academy.internetshop.model.Item, querySpaceUid=<gen:0>, path=mate.academy.internetshop.model.Item)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=mate.academy.internetshop.model.Item)
          - SQL table alias mapping - item0_
          - alias suffix - 0_
          - suffixed key columns - {item_id1_2_0_}

2019-10-15 09:47:54 DEBUG EntityLoader:137 - Static select for entity mate.academy.internetshop.model.Item [READ]: select item0_.item_id as item_id1_2_0_, item0_.description as descript2_2_0_, item0_.name as name3_2_0_, item0_.price as price4_2_0_ from items item0_ where item0_.item_id=?
2019-10-15 09:47:54 DEBUG Loader:38 - Static select for action ACTION_MERGE on entity mate.academy.internetshop.model.Item: select item0_.item_id as item_id1_2_0_, item0_.description as descript2_2_0_, item0_.name as name3_2_0_, item0_.price as price4_2_0_ from items item0_ where item0_.item_id=?
2019-10-15 09:47:54 DEBUG Loader:38 - Static select for action ACTION_REFRESH on entity mate.academy.internetshop.model.Item: select item0_.item_id as item_id1_2_0_, item0_.description as descript2_2_0_, item0_.name as name3_2_0_, item0_.price as price4_2_0_ from items item0_ where item0_.item_id=?
2019-10-15 09:47:54 DEBUG AbstractEntityPersister:3818 - Static SQL for entity: mate.academy.internetshop.model.User
2019-10-15 09:47:54 DEBUG AbstractEntityPersister:3823 -  Version select: select user_id from users where user_id =?
2019-10-15 09:47:54 DEBUG AbstractEntityPersister:3826 -  Snapshot select: select user_.user_id, user_.bucket_id as bucket_i7_6_, user_.login as login2_6_, user_.name as name3_6_, user_.password as password4_6_, user_.salt as salt5_6_, user_.token as token6_6_ from users user_ where user_.user_id=?
2019-10-15 09:47:54 DEBUG AbstractEntityPersister:394 -  Insert 0: insert into users (bucket_id, login, name, password, salt, token, user_id) values (?, ?, ?, ?, ?, ?, ?)
2019-10-15 09:47:54 DEBUG AbstractEntityPersister:394 -  Update 0: update users set bucket_id=?, login=?, name=?, password=?, salt=?, token=? where user_id=?
2019-10-15 09:47:54 DEBUG AbstractEntityPersister:394 -  Delete 0: delete from users where user_id=?
2019-10-15 09:47:54 DEBUG AbstractEntityPersister:3834 -  Identity insert: insert into users (bucket_id, login, name, password, salt, token) values (?, ?, ?, ?, ?, ?)
2019-10-15 09:47:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@390faa34]
2019-10-15 09:47:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bucket
2019-10-15 09:47:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@13f7f301]
2019-10-15 09:47:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bucket.items
2019-10-15 09:47:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@3ec3b408]
2019-10-15 09:47:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:3> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@471d1b15]
2019-10-15 09:47:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bucket.items.description
2019-10-15 09:47:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bucket.items.name
2019-10-15 09:47:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bucket.items.price
2019-10-15 09:47:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bucket.user
2019-10-15 09:47:54 DEBUG MetamodelGraphWalker:154 - Property path deemed to be circular : bucket.user
2019-10-15 09:47:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : login
2019-10-15 09:47:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : name
2019-10-15 09:47:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : orders
2019-10-15 09:47:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:4> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@6a9c46ed]
2019-10-15 09:47:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:5> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@22e2df33]
2019-10-15 09:47:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : password
2019-10-15 09:47:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : roles
2019-10-15 09:47:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:6> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@396bc866]
2019-10-15 09:47:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:7> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@2bf9298]
2019-10-15 09:47:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : roles.roleName
2019-10-15 09:47:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : salt
2019-10-15 09:47:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : token
2019-10-15 09:47:54 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:150 - Building LoadPlan...
2019-10-15 09:47:54 DEBUG LoadQueryJoinAndFetchProcessor:102 - processing queryspace <gen:0>
2019-10-15 09:47:54 DEBUG LoadPlanTreePrinter:55 - LoadPlan(entity=mate.academy.internetshop.model.User)
    - Returns
       - EntityReturnImpl(entity=mate.academy.internetshop.model.User, querySpaceUid=<gen:0>, path=mate.academy.internetshop.model.User)
          - EntityAttributeFetchImpl(entity=mate.academy.internetshop.model.Bucket, querySpaceUid=<gen:1>, path=mate.academy.internetshop.model.User.bucket)
             - CollectionAttributeFetchImpl(collection=mate.academy.internetshop.model.Bucket.items, querySpaceUid=<gen:2>, path=mate.academy.internetshop.model.User.bucket.items)
                - (collection element) CollectionFetchableElementEntityGraph(entity=mate.academy.internetshop.model.Item, querySpaceUid=<gen:3>, path=mate.academy.internetshop.model.User.bucket.items.<elements>)
          - CollectionAttributeFetchImpl(collection=mate.academy.internetshop.model.User.orders, querySpaceUid=<gen:4>, path=mate.academy.internetshop.model.User.orders)
             - (collection element) CollectionFetchableElementEntityGraph(entity=mate.academy.internetshop.model.Order, querySpaceUid=<gen:5>, path=mate.academy.internetshop.model.User.orders.<elements>)
          - CollectionAttributeFetchImpl(collection=mate.academy.internetshop.model.User.roles, querySpaceUid=<gen:6>, path=mate.academy.internetshop.model.User.roles)
             - (collection element) CollectionFetchableElementEntityGraph(entity=mate.academy.internetshop.model.Role, querySpaceUid=<gen:7>, path=mate.academy.internetshop.model.User.roles.<elements>)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=mate.academy.internetshop.model.User)
          - SQL table alias mapping - user0_
          - alias suffix - 0_
          - suffixed key columns - {user_id1_6_0_}
          - JOIN (JoinDefinedByMetadata(bucket)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=mate.academy.internetshop.model.Bucket)
                - SQL table alias mapping - bucket1_
                - alias suffix - 1_
                - suffixed key columns - {bucket_i1_0_1_}
                - JOIN (JoinDefinedByMetadata(items)) : <gen:1> -> <gen:2>
                   - CollectionQuerySpaceImpl(uid=<gen:2>, collection=mate.academy.internetshop.model.Bucket.items)
                      - SQL table alias mapping - items2_
                      - alias suffix - 2_
                      - suffixed key columns - {bucket_i1_1_2_}
                      - entity-element alias suffix - 3_
                      - 3_entity-element suffixed key columns - item_id1_2_3_
                      - JOIN (JoinDefinedByMetadata(elements)) : <gen:2> -> <gen:3>
                         - EntityQuerySpaceImpl(uid=<gen:3>, entity=mate.academy.internetshop.model.Item)
                            - SQL table alias mapping - item3_
                            - alias suffix - 3_
                            - suffixed key columns - {item_id1_2_3_}
          - JOIN (JoinDefinedByMetadata(roles)) : <gen:0> -> <gen:6>
             - CollectionQuerySpaceImpl(uid=<gen:6>, collection=mate.academy.internetshop.model.User.roles)
                - SQL table alias mapping - roles4_
                - alias suffix - 4_
                - suffixed key columns - {user_id1_7_4_}
                - entity-element alias suffix - 5_
                - 5_entity-element suffixed key columns - role_id1_5_5_
                - JOIN (JoinDefinedByMetadata(elements)) : <gen:6> -> <gen:7>
                   - EntityQuerySpaceImpl(uid=<gen:7>, entity=mate.academy.internetshop.model.Role)
                      - SQL table alias mapping - role5_
                      - alias suffix - 5_
                      - suffixed key columns - {role_id1_5_5_}

2019-10-15 09:47:54 DEBUG EntityLoader:137 - Static select for entity mate.academy.internetshop.model.User [NONE]: select user0_.user_id as user_id1_6_0_, user0_.bucket_id as bucket_i7_6_0_, user0_.login as login2_6_0_, user0_.name as name3_6_0_, user0_.password as password4_6_0_, user0_.salt as salt5_6_0_, user0_.token as token6_6_0_, bucket1_.bucket_id as bucket_i1_0_1_, items2_.bucket_id as bucket_i1_1_2_, item3_.item_id as item_id2_1_2_, item3_.item_id as item_id1_2_3_, item3_.description as descript2_2_3_, item3_.name as name3_2_3_, item3_.price as price4_2_3_, roles4_.user_id as user_id1_7_4_, role5_.role_id as role_id2_7_4_, role5_.role_id as role_id1_5_5_, role5_.name as name2_5_5_ from users user0_ left outer join buckets bucket1_ on user0_.bucket_id=bucket1_.bucket_id left outer join buckets_items items2_ on bucket1_.bucket_id=items2_.bucket_id left outer join items item3_ on items2_.item_id=item3_.item_id left outer join users_roles roles4_ on user0_.user_id=roles4_.user_id left outer join roles role5_ on roles4_.role_id=role5_.role_id where user0_.user_id=?
2019-10-15 09:47:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@597c8d73]
2019-10-15 09:47:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bucket
2019-10-15 09:47:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@4de7b818]
2019-10-15 09:47:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bucket.items
2019-10-15 09:47:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@540b4edf]
2019-10-15 09:47:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:3> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@3cb64e87]
2019-10-15 09:47:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bucket.items.description
2019-10-15 09:47:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bucket.items.name
2019-10-15 09:47:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bucket.items.price
2019-10-15 09:47:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bucket.user
2019-10-15 09:47:54 DEBUG MetamodelGraphWalker:154 - Property path deemed to be circular : bucket.user
2019-10-15 09:47:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : login
2019-10-15 09:47:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : name
2019-10-15 09:47:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : orders
2019-10-15 09:47:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:4> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@215c55c5]
2019-10-15 09:47:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:5> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@2f10e51f]
2019-10-15 09:47:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : password
2019-10-15 09:47:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : roles
2019-10-15 09:47:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:6> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@6b06bc12]
2019-10-15 09:47:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:7> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@38200768]
2019-10-15 09:47:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : roles.roleName
2019-10-15 09:47:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : salt
2019-10-15 09:47:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : token
2019-10-15 09:47:54 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:150 - Building LoadPlan...
2019-10-15 09:47:54 DEBUG LoadQueryJoinAndFetchProcessor:102 - processing queryspace <gen:0>
2019-10-15 09:47:54 DEBUG LoadPlanTreePrinter:55 - LoadPlan(entity=mate.academy.internetshop.model.User)
    - Returns
       - EntityReturnImpl(entity=mate.academy.internetshop.model.User, querySpaceUid=<gen:0>, path=mate.academy.internetshop.model.User)
          - EntityAttributeFetchImpl(entity=mate.academy.internetshop.model.Bucket, querySpaceUid=<gen:1>, path=mate.academy.internetshop.model.User.bucket)
             - CollectionAttributeFetchImpl(collection=mate.academy.internetshop.model.Bucket.items, querySpaceUid=<gen:2>, path=mate.academy.internetshop.model.User.bucket.items)
                - (collection element) CollectionFetchableElementEntityGraph(entity=mate.academy.internetshop.model.Item, querySpaceUid=<gen:3>, path=mate.academy.internetshop.model.User.bucket.items.<elements>)
          - CollectionAttributeFetchImpl(collection=mate.academy.internetshop.model.User.orders, querySpaceUid=<gen:4>, path=mate.academy.internetshop.model.User.orders)
             - (collection element) CollectionFetchableElementEntityGraph(entity=mate.academy.internetshop.model.Order, querySpaceUid=<gen:5>, path=mate.academy.internetshop.model.User.orders.<elements>)
          - CollectionAttributeFetchImpl(collection=mate.academy.internetshop.model.User.roles, querySpaceUid=<gen:6>, path=mate.academy.internetshop.model.User.roles)
             - (collection element) CollectionFetchableElementEntityGraph(entity=mate.academy.internetshop.model.Role, querySpaceUid=<gen:7>, path=mate.academy.internetshop.model.User.roles.<elements>)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=mate.academy.internetshop.model.User)
          - SQL table alias mapping - user0_
          - alias suffix - 0_
          - suffixed key columns - {user_id1_6_0_}
          - JOIN (JoinDefinedByMetadata(bucket)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=mate.academy.internetshop.model.Bucket)
                - SQL table alias mapping - bucket1_
                - alias suffix - 1_
                - suffixed key columns - {bucket_i1_0_1_}
                - JOIN (JoinDefinedByMetadata(items)) : <gen:1> -> <gen:2>
                   - CollectionQuerySpaceImpl(uid=<gen:2>, collection=mate.academy.internetshop.model.Bucket.items)
                      - SQL table alias mapping - items2_
                      - alias suffix - 2_
                      - suffixed key columns - {bucket_i1_1_2_}
                      - entity-element alias suffix - 3_
                      - 3_entity-element suffixed key columns - item_id1_2_3_
                      - JOIN (JoinDefinedByMetadata(elements)) : <gen:2> -> <gen:3>
                         - EntityQuerySpaceImpl(uid=<gen:3>, entity=mate.academy.internetshop.model.Item)
                            - SQL table alias mapping - item3_
                            - alias suffix - 3_
                            - suffixed key columns - {item_id1_2_3_}
          - JOIN (JoinDefinedByMetadata(roles)) : <gen:0> -> <gen:6>
             - CollectionQuerySpaceImpl(uid=<gen:6>, collection=mate.academy.internetshop.model.User.roles)
                - SQL table alias mapping - roles4_
                - alias suffix - 4_
                - suffixed key columns - {user_id1_7_4_}
                - entity-element alias suffix - 5_
                - 5_entity-element suffixed key columns - role_id1_5_5_
